runtime,in01,in02,in03,in04,in05,in06,in07
336,47.63157895,1.5,0.8,0.0015,0.001,1,0
252,47.967,1,1,0.0015,0.001,1,0
5,48.93475,1.5,0.8,0.0015,0.001,1,0
247,25.26315789,1.5,0.8,0.0015,0,1,0
227,60,1.5,0.8,0.0015,0.001,1,0
307,36,1.5,0.8,0.0015,0.1,1,0
287,58,1.5,0.8,0.0015,0.001,1,0
385,48.1,1.5,0.8,0.0015,0.002,1,0
350,48,1.5,0.8,0.0015,0.001,1,0
242,48.36,1.5,0.799,0.0015,0,1,0
259,7.7,1.5,0.8,0.0015,0,1,0
215,98,1.5,0.8,0.0015,0.001,1,0
243,48.35,1.5,0.8,0.0015,0.001,1,0
384,48.368,1.5,0.8,0.0015,0.001,1,0
284,45.47368421,1.5,0.8,0.0015,0,1,0
223,48.36791,1,1,0.0015,0,1,0
250,48.7,1.5,0.8,0.0015,0.002,1,0
270,45,1.5,0.8,0.0015,0,1,0
263,55,1.5,0.8,0.0015,0,1,0
325,96.5,1.5,0.8,0.0015,0,1,0
211,48.3674,0.8,1.5,0.0015,0,1,0
311,96.3,1.5,0.8,0.0015,0,1,0
280,5286.076632,1.5,0.8,0.0015,0,1,0
4,48.43947368,1.5,0.8,0.0015,0.001,1,0
358,48.15,1.5,0.8,0.0015,0.001,1,0
236,48.7,1.5,0.8,0.0015,0.001,1,0
227,76,1.5,0.8,0.0015,0.001,1,0
236,168,1.5,0.8,0.0015,0,1,0
219,97.03,1.5,0.8,0.0015,0.001,1,0
250,46.31578947,1.5,0.8,0.0015,0.002,1,0
268,45.5,1.5,0.8,0.0015,0.001,1,0
319,48.1,1.5,0.8,0.0015,0,1,0
217,48.3689,1.5,0.8,0.0015,0,0.00075,0
249,145.0157895,1.5,0.8,0.0015,0,1,0
251,48.25,1.5,0.8,0.0015,0.001,1,0
241,48.7,1.5,0.8,0.0015,0,0.3,0
235,98.1,1.5,0.8,0.0015,0.0015,1,0
3,48.34,1,1,0.0015,0,1,0
299,197.3684211,1.5,0.8,0.0015,0,1,0
276,44,1.5,0.8,0.0015,0.001,1,0
304,48.36642105,1.5,0.8,0.0015,0,1,0
326,97.134,1.5,0.8,0.0015,0.001,1,0
294,43.5,1.5,0.8,0.0015,0.0015,1,0
217,48.37,1.5,0.8,0.0015,0,1,0
243,48.2,1.5,0.8,0.0015,0.001,1,0
5,24.7,1.5,0.8,0.006,0,1,0
256,161.8300316,1,1,0.0015,0.01,1,0
267,48.3683,1.5,0.8,0.0015,0,1,0
227,43.5,1.5,0.8,0.0015,0.002,1,0
243,138.15,1.5,0.8,0.0015,0,1,0
260,63.36842105,1.5,0.8,0.0015,0,1,0
268,32.2,1.5,0.8,0.0015,0,1,0
239,145.09,1.5,0.8,0.0015,0,1,0
264,100,1.5,0.8,0.0015,0,1,0
253,48.3607,1.5,0.8,0.0015,0,1,0
273,146,1.5,0.8,0.0015,0,1,0
262,7.698,1.5,0.8,0.0015,0,30,0
256,40,6,0.8,0.0015,0,1,0
290,48.35,1.5,0.8,0.0015,0,0.001,0
331,97.47736842,1.5,0.8,0.0015,0.001,1,0
237,48.3762,1.5,0.8,0.0015,0,1,0
344,49,1.5,0.8,0.0015,0.001,1,0
374,42.57578947,1.5,0.8,0.0015,0,1,0
245,70,1.5,0.8,0.0015,0,1,0
386,80,1.5,0.8,0.0015,0.05,1,0
236,145.1,1.5,0.8,0.0015,0,1,0
288,60,1.5,0.8,0.0015,0,1,0
256,48,1.5,0.8,0.0015,0.003,1,0
278,60,1.5,0.8,0.0015,0.003,1,0
329,48.2,1.5,0.8,0.0015,0,1,0
233,37.2,1.5,0.8,0.0015,0,1,0
268,200,1.5,0.8,0.0015,0,1,0
4,148.1842105,1.5,0.8,0.0015,0.001,1,0
4,48.368,1.5,0.8,0.0015,0,1,0
244,7.687368421,1.5,0.8,0.0015,0,1,0
249,20.36842105,1.5,0.8,0.0015,0,1,0
242,95,1.5,0.8,0.0015,0.001,1,0
3,48.1,1.5,0.8,0.0015,0.001,1,0
276,48.3773,1.5,0.8,0.0015,0,1,0
279,48.315,1.5,0.8,0.0015,0.001,1,0
1406,48,1.5,0.8,0.0015,0.01,1,0
267,7.51,1.5,0.8,0.0015,0,1,0
4,147,1.5,0.8,0.0015,0.001,1,0
419,23.09,1.5,0.8,0.0015,0,1,0
221,145.103949,1.5,0.8,0.0015,0.003,5,0
230,15.39684211,1.5,0.8,0.0015,0,1,0
238,48.31,1.5,0.8,0.0015,0,0.01,0
276,141,1.5,0.81,0.0015,0,1,0
258,95,1.5,0.8,0.0015,0,1,0
3,48.31,1.5,0.8,0.0015,0.001,1,0
233,55,1.5,0.8,0.0015,0,1,0
247,22.89473684,1.5,0.8,0.0015,0.001,1,0
239,60,1.5,0.8,0.0015,0.001,1,0
356,48.365,1.5,0.8,0.0015,0,0.000075,0
287,96.73,1.5,0.8,0.0015,0,1,0
351,48.5,1.5,0.8,0.0015,0.001,1,0
289,83.5,1.5,0.8,0.0015,0,1,0
4,145.7,1.5,0.8,0.0015,0,1,0
250,96.76,1.5,0.8,0.0015,0,1,0
302,145.1039491,1.5,0.8,0.0015,0,1,0
238,10,1.5,0.8,0.0015,0,1,0
254,47.36842105,1.5,0.8,0.0015,0,1,0
5,162.1052632,1,1,0.0015,0,1,0
257,45.37,1.5,0.8,0.0015,0.001,1,0
297,450,1.5,0.8,0.0015,0,1,0
318,47.47368421,1.5,0.8,0.0015,0.0015,1,0
222,145.104,1.5,0.8,0.0015,0,0.01,0
260,126.1442105,1.5,0.8,0.0015,0,1,0
278,81.57894737,1.5,0.8,0.0015,0.001,1,0
305,110,1.5,0.8,0.0015,0,1,0
248,48.36798305,1.5,0.8,0.0015,0,1,0
253,48.3695,1.5,0.8,0.0015,0,1,0
272,47.78935,1.5,0.8,0.0015,0.001,1,0
282,42,1.5,0.8,0.0015,0.002,1,0
288,48.4,1,1,0.0015,0,1,0
3,47.8,1.5,0.8,0.0015,0.001,1,0
328,97.78947368,1.5,0.8,0.0015,0,1,0
88,48.36,1.5,0.8,0.0015,0.001,1,0
338,48.36768421,1.5,0.8,0.0015,0,1,0
236,48.21,1.5,0.8,0.0015,0,0.01,0
252,48,1.5,0.8,0.0015,0.001,1,0
289,47.78925,1.5,0.8,0.0015,0.001,1,0
280,0.842105263,1.5,0.8,0.0015,0,0.0000001,0
259,69.1,1.5,0.8,0.003,0,1,0
286,48.31,1.5,0.8,0.0015,0.003,1,0
336,147.75,1.5,0.8,0.0015,0,1,0
238,49,1.5,0.8,0.0015,0.001,1,0
278,50,1.5,0.8,0.0015,0,1,0
6,0,1.5,0.8,0.0015,10,1,0
295,48.37,1.5,0.8,0.0015,0,0.1,0
231,72.8,1,0.8,0.0015,0,1,0
308,97,1.5,0.8,0.0015,0,1,0
299,48.3681,1.5,0.8,0.0015,0,0.000075,0
254,48.19368421,1.5,0.8,0.0015,0.002,1,0
307,48.3,1.5,0.8,0.0015,0,1,0
238,47.8,1.5,0.8,0.0015,0,1,0
282,0.157894737,1.5,0.8,0.0015,0,0.0000001,0
3,48.1,1.5,0.8,0.0015,0.003,1,0
371,27,1.5,0.8,0.0015,0,1,0
276,48.368,1.5,0.8,0.0015,0.001,1,0
224,526.3157895,1.5,0.8,0.0015,0,1,0
3,49.6,1.5,0.8,0.0015,0.001,1,0
236,48.9,1.5,0.8,0.0015,0,1,0
235,130,0.8,1.5,0.0015,0.001,1,0
256,2631.578947,1.5,0.8,0.0015,0,1,0
336,53.1,1.5,0.8,0.0015,0.001,1,0
217,96.2,1.5,0.8,0.0015,0.0015,1,0
7,49.68421053,1.5,0.8,0.0015,0,1,0
319,52,1.5,0.8,0.0015,0.001,1,0
288,48.66,1.5,0.8,0.0015,0.001,1,0
276,48.33157895,1.5,0.8,0.0015,0,1,0
244,23.094,1.5,0.8,0.0015,0,1,0
216,15,1.5,0.8,0.0015,0.001,1,0
290,144.4,1.5,0.8,0.0015,0.002,1,0
258,145,1.5,0.8,0.0015,0,1,0
335,49.36842105,1.5,0.8,0.0015,0.001,1,0
242,48.4,1.5,0.8,0.0015,0,1,0
282,8947.368421,1.5,0.8,0.0015,0.001,1,0
281,60,1.5,0.8,0.0015,0,1,0
232,48.6,1.5,0.8,0.0015,0.001,1,0
231,23.094,1.5,0.8,0.0015,0,1,0
246,23.09,1.5,0.8,0.0015,0,1,0
266,48.3,1.5,0.8,0.0015,0,1,0
279,48,1.5,0.8,0.0015,0.001,1,0
3,36.75,1.5,0.8,0.0015,0.001,1,0
215,33,1,0.1,0.001,0.1,0.1,0
366,48,1.5,1,0.0015,0.002,1,0
245,96.73589474,1.5,0.8,0.0015,0,1,0
291,48.5,1.5,0.8,0.0015,0,1,0
7,49.86798305,1.5,0.8,0.0015,0.001,1,0
262,145.1038815,1.5,0.8,0.0015,0,50,0
309,47.1,1.5,0.8,0.0015,0.001,1,0
229,5,12,0.8,0.0015,0,1,0
268,95.74210526,1.5,0.8,0.0015,0,1,0
263,32.12473684,2,0.8,0.0015,0,1,0
396,97,1.5,0.8,0.0015,0.0001,1,0
262,133,1.5,0.7,0.0015,0,1,0
219,40,1.5,0.8,0.0015,0,1,0
235,145,1.5,0.8,0.0015,0,1,0
249,700,1.5,0.8,0.0015,0,1,0
513,49.3,1.5,0.8,0.0015,0.001,1,0
272,96.74,1.5,0.8,0.0015,0,1,0
260,149.05,1.5,0.8,0.0015,0.021,1,0
214,96.738,1.5,0.8,0.0015,0,1,0
238,99,1.5,0.8,0.0015,0,1,0
303,150,1.5,0.8,0.0015,0,1,0
4,54.47368421,1.5,0.8,0.0015,0.05,1,0
442,96,1.5,0.8,0.0015,0.001,1,0
256,68.72105263,1.5,0.8,0.0015,0,1,0
303,75,12,0.8,0.0015,0,1,0
3,20,1.5,0.8,0.0015,0.003,1,0
317,48.89473684,1.5,0.8,0.0015,0.001,1,0
304,92,1.5,0.8,0.0015,0,5,0
327,48.1,1.5,0.8,0.0015,0,1,0
278,48.49,1.5,0.8,0.0015,0,1,0
233,53.88602513,1.5,0.8,0.0015,0,1,0
274,48.9,1.5,0.8,0.0015,0.001,1,0
258,96.736,1.5,0.8,0.0015,0,1,0
239,57.89473684,1,0.8,0.0015,0,1,0
222,6,1.5,0.8,0.0015,0,1,0
225,96,1.5,0.8,0.0015,0.003,1,0
219,58.04,1.25,0.8,0.0015,0,1,0
243,29.31578947,1.5,0.8,0.0015,0,1,0
241,57.89473684,1.5,0.8,0.0015,0.001,1,0
237,145.06,1.5,0.8,0.0015,0,2,0
244,47.47368421,1.5,0.8,0.0015,0.001,1,0
374,7.698003589,1.5,0.8,0.0015,0,10,0
314,48.41,1.5,0.8,0.0015,0,1,0
227,72.84947368,1,0.8,0.0015,0,1,0
301,35,1.5,0.8,0.0015,0,1,0
340,60,1.5,0.8,0.0015,0,10,0
297,48.1,1.5,0.8,0.0015,0.001,1,0
240,47.4,1.5,0.8,0.0015,0.002,1,0
293,159.4111579,1,1,0.0015,0.005,1,0
339,48.36768421,1.5,0.8,0.0015,0,1,0
307,147,1.5,0.8,0.0015,0,1,0
305,90,1.5,0.8,0.0015,0,1,0
269,139.4736842,1.5,0.8,0.0015,0.001,1,0
6,48.32,1.5,0.8,0.0015,0.001,1,0
311,48.3,1.5,0.8,0.0015,0.001,1,0
258,150,1.5,0.8,0.0014,0,1,0
359,50,1.5,0.8,0.0015,3,1,0
335,48.26315789,1.5,0.8,0.0015,0,1,0
284,48.06,1.5,0.8,0.0015,0.001,1,0
231,48.1,1.5,0.8,0.0015,0.001,1,0
225,94.73684211,1.5,0.8,0.0015,0.001,100,0
407,48.61631579,1.5,0.8,0.0015,0.002,1,0
237,48.9,1.5,0.8,0.0015,0,1,0
244,97.16666667,1.5,0.8,0.0015,0,1,0
328,50,1.5,0.8,0.0015,0.001,1,0
6,47.78955,1.5,0.8,0.0015,0.001,1,0
413,49.3,1.5,0.8,0.0015,0.001,1,0
274,48.8,1.5,0.8,0.0015,0.001,1,0
234,29.8,1.5,0.8,0.0015,0,1,0
3,48.369,1.5,0.8,0.0015,0,1,0
247,48.4,1.5,0.8,0.0015,0,1,0
277,48.15,1.5,0.8,0.0015,0.002,1,0
471,15.396,1.5,0.8,0.0015,0,1,0
227,49,1.5,0.8,0.0015,0.001,1,0
224,49,1,1,0.0015,0.001,1,0
283,48.7,1.5,0.8,0.0015,0.002,1,0
283,47.62,1.5,0.8,0.0015,0.001,1,0
233,95,1.5,0.8,0.0015,0,5,0
244,48.4,1.5,0.8,0.0015,0,1,0
240,48.36814211,1.5,0.8,0.0015,0,1,0
241,49.41,1.5,0.8,0.0015,0.002,1,0
253,48.68,1.5,0.8,0.0015,0.001,1,0
402,48.45,1.5,0.8,0.0015,0.003,1,0
261,49.49,1.5,0.8,0.0015,0.002,1,0
234,48.48,1.5,0.8,0.0015,0.002,1,0
242,47.55,1.5,0.8,0.0015,0.01,1,0
367,45.26315789,1.5,0.8,0.0015,0,1,0
262,49.5,1.5,0.8,0.0015,0.001,0.0075,0
244,45,1.5,0.8,0.0015,0.001,1,0
312,48.6,1.5,0.8,0.0015,0.001,1,0
261,170,1.5,0.8,0.0015,0,1,0
255,47.786,1.5,0.8,0.0015,0.005,1,0
282,14.73684211,1.5,0.8,0.0015,0,3,0
206,49,1.5,0.8,0.0015,0.005,1,0
276,94.21052632,1.5,0.8,0.0015,0,1,0
210,48.2,1.5,0.8,0.0015,0.002,1,0
273,45.8,1.5,0.8,0.0015,0.003,1,0
249,5,3,0.8,0.0015,0,1,0
248,48.5,1.5,0.8,0.0015,0.001,1,0
273,96,1.5,0.8,0.0015,0,1,0
294,144.95,1.5,0.8,0.0015,0,1,0
150,141,1.5,0.8,0.0015,0,1,0
258,95.7,1.5,0.8,0.0015,0,1,0
4,70,1.5,0.8,0.0015,0.003,1,0
259,96.7,1.5,6.4,0.0015,0,1,0
214,95.7,1.5,0.8,0.0015,0.0015,1,0
322,7,1.5,0.8,0.0015,0.001,1,0
242,24,1.5,0.8,0.0015,0,1,0
271,46.38,1.5,0.801,0.0015,0,1,0
301,55,1.5,0.8,0.0015,0.05,1,0
243,100.009,1.5,0.8,0.0015,0,1,0
235,47,1.5,0.8,0.0015,0.002,1,0
265,15.397,1.5,0.8,0.0015,0,1,0
370,47.695,1.5,0.8,0.0015,0.002,1,0
343,42.65,1.5,0.8,0.0015,0.002,1,0
4,48.3,1.5,0.8,0.0015,0.001,1,0
279,48.7,1.5,0.8,0.0015,0.001,1,0
257,72.31894737,1,0.8,0.0015,0,1,0
247,7.698,1.5,0.8,0.0015,0,1,0
351,50.4,1.5,0.8,0.0015,0.002,1,0
239,10000,1.5,0.8,0.0015,0.001,0.00002,0
243,100.039,1.5,0.8,0.0015,0,1,0
246,47.52631579,1.5,0.8,0.0015,0.001,1,0
245,15.396,1,1,0.0015,0,1,0
205,30,9,0.8,0.0015,0,1,0
222,145.1789474,1.5,0.8,0.0015,0.001,1,0
256,48,1.5,0.8,0.0015,0,1,0
292,96,1.5,0.8,0.0015,0.003,1,0
263,20,1.5,0.8,0.0015,0,1,0
241,60,1.5,0.8,0.0015,0.004,1,0
245,50.65,1.5,0.8,0.0015,0,1,0
287,45.5,1.5,0.8,0.0015,0,1,0
287,47.2,1.5,0.8,0.0015,0.001,1,0
296,160,1.5,0.8,0.0015,0,1,0
256,60,1,1,0.0015,0,1,0
241,48.9,1.5,0.8,0.0015,0.001,1,0
293,48.31578947,1.5,0.8,0.0015,0.002,1,0
272,49.9,1.5,0.8,0.0015,0.005,1,0
271,48.36,1.5,0.8,0.0015,0.001,1,0
84,48.37,1.5,0.8,0.0015,0.001,1,0
249,51.6,1.5,0.8,0.0015,0,1,0
910,48.39,1.5,0.8,0.0015,0,1,0
246,60,1.5,0.8,0.0015,0,5,180
331,30.52631579,1.5,0.8,0.0015,0.03,1,0
235,96.7362,1.5,0.8,0.0015,0,0.000075,0
255,124.2,0.8,1.5,0.0015,0.001,1,0
3,48,1.5,0.8,0.0015,0,1,0
322,96.73586842,1.5,0.8,0.0015,0,1,0
265,115.7894737,1.5,0.8,0.0015,0,1,0
266,145,1.5,0.8,0.0015,0,1,0
7,380,1.5,0.8,0.0015,0,1,0
238,47.14263158,1.5,0.8,0.0015,0.0015,1,0
268,96.61,1.5,0.8,0.0015,0,1,0
4,49,1.5,0.8,0.0015,0.002,1,0
231,48.5,1.5,0.8,0.0015,0.002,1,0
237,145.103995,1.5,0.8,0.0015,0,1,0
327,146,1.5,0.8,0.0015,0,1,0
238,46.9,1.5,0.8,0.0015,0.001,0.0000001,0
287,90,1.5,0.8,0.0015,0.02,1,0
291,96.8,1.5,0.8,0.0015,0,1,0
287,48.8,1.5,0.8,0.0015,0.001,1,0
206,96.71,1.5,0.8,0.0015,0,1,0
236,7.15,1.5,0.8,0.0015,0.003,100,0
242,144.99,1,1,0.0015,0,1,0
257,145.2,1.5,0.8,0.0015,0,1,0
208,48.33684211,1.5,0.8,0.0015,0,1,0
5,147.2105263,1.5,0.8,0.0015,0.001,1,0
253,48,1.5,0.8,0.0015,0,1,0
4,80,1.5,0.8,0.0015,0.001,1,0
259,48.03494733,1.5,0.8,0.0015,0.001,0.7,0
327,48.2679,1.5,0.8,0.0015,0.001,1,0
307,9,1.5,0.8,0.0015,0,1,0
312,48.367,1.5,0.8,0.0015,0.001,1,0
257,96.42,1.5,0.8,0.0015,0,1,0
236,7.681052632,1.5,0.8,0.0015,0,1,0
340,500,1.5,0.8,0.0015,0,1,0
224,52.36842105,1.5,0.8,0.0015,0.002,1,0
3,47.23684211,1.5,0.8,0.0015,0.002,1,0
404,65,1.5,0.8,0.0015,0.005,1,0
271,96.61,1,1,0.0015,0,1,0
228,47.7,1.5,0.8,0.0015,0.003,1,0
243,47.63157895,1.5,0.8,0.0015,0,1,0
309,48.2,1.5,0.8,0.0015,0.002,1,0
227,48.03,1.5,0.8,0.0015,0.001,1,0
3,48.3687,1.5,0.8,0.0015,0,1,0
260,48.3678,1.5,0.8,0.0015,0,1,0
301,48.6,1.5,0.8,0.0015,0.001,1,0
222,60,1,1,0.0015,47.3,1,0
238,48.008,1.5,0.8,0.0015,0.001,1,0
255,46,1.5,0.8,0.0015,0,1,0
255,96.15789474,1.5,0.8,0.0015,0.001,1,0
282,131,1.6,0.8,0.0015,0,1,0
295,48.3,1.5,0.8,0.0015,0.002,1,0
292,47.31578947,1.5,0.8,0.0015,0,1,0
298,52.6,1.5,0.8,0.0015,0.002,1,0
241,48.94736842,1.5,0.8,0.0015,0.002,1,0
258,150,1.5,0.8,0.0015,0,1,0
248,45,1.5,0.8,0.0015,0,1,0
359,47.675,1.5,0.8,0.0015,0.001,1,0
294,48.736,1.5,0.8,0.0015,0,1,0
353,554.25,1.5,0.15,0.0015,0,1,0
372,90,1.5,0.8,0.0015,0.001,1,0
262,47.36842105,1.5,0.8,0.0015,0.001,1,0
304,90,1.5,0.8,0.0015,0,1,0
5,100,1.5,0.8,0.0015,0,10,0
266,12.63157895,1.5,0.8,0.0015,0.001,1,0
228,68,1.5,0.8,0.0015,0,1,0
281,48.3707,1,1,0.0015,0,1,0
291,48,1.5,0.8,0.0015,0.01,1,0
249,107.8947368,1.5,0.8,0.0015,0,1,0
3,48.41,1.5,0.8,0.0015,0.001,1,0
263,145.4,1.5,0.8,0.0015,0,1,0
279,45,1.5,0.8,0.0015,0.001,1,0
255,48.4,1.5,0.8,0.0015,0.002,1,0
332,10.31578947,1,1,0.0015,0,1,0
262,96.73,1.5,0.8,0.0015,0,1,0
270,50,1.5,0.8,0.0015,0,1,0
331,47.63157895,1.5,0.8,0.0015,0,1,0
223,48.36798305,1.5,0.8,0.0015,0,1,0
226,47.71798305,1.5,0.8,0.0015,0.003,1,0
231,46.9,1.5,0.8,0.0015,0.001,1,0
212,54.2,1.5,0.8,0.0015,0.001,1,0
258,98.1,1,1,0.0015,0,1,0
236,47.5,1.5,0.8,0.0015,0.001,1,0
245,35,1.5,0.8,0.0015,0.0005,1,0
287,48.15789474,1.5,0.8,0.0015,0.001,1,0
225,49.5,1.5,0.8,0.0015,0.001,1,0
231,20,1.5,0.8,0.0015,0.101,1,0
295,24.55,1.5,0.8,0.006,0,1,0
253,45,1.5,0.8,0.0015,0,1,0
243,100,0.8,1.5,0.0015,0,50,0
11,60,1.5,0.8,0.0015,0.001,1,0
237,48.37,1.5,0.8,0.0015,0.001,1,0
347,48.9,1.5,0.8,0.0015,0.001,1,0
289,105,1.5,0.8,0.0015,0.001,1,0
366,47.7,1.5,0.8,0.0015,0.005,1,0
225,54,1.5,0.8,0.0015,0,5,3
272,47.3,1.5,0.8,0.0015,0.001,1,0
4,47.7,1.5,0.8,0.0015,0.001,1,0
293,6666.666667,1.5,0.8,0.0015,0,1,0
263,48.9,1.5,0.8,0.0015,0.001,1,0
250,145.1039,1.5,0.8,0.0015,0,1,0
249,60,1,5,0.0015,0,1,0
229,126.3157895,1.5,0.8,0.0015,0.001,1,0
312,48.65,1.5,0.8,0.0015,0,1,0
252,47.728,1.5,0.8,0.0015,0.001,1,0
222,36.31578947,1.5,0.8,0.0015,0.001,1,0
226,52.96,1.5,0.8,0.00125,0,1,0
230,48.38,1.5,0.8,0.0015,0.002,1,0
257,60,1.5,0.8,0.0015,0,2,0
246,57.2,1.5,0.8,0.0015,0,1,0
196,48,1.5,0.8,0.0015,0,1,0
249,76.72526316,1,0.8,0.0015,0,1,0
285,48.35578947,1.5,0.8,0.0015,0,0.00075,0
335,48.0337,1.5,0.8,0.0015,0.001,1,0
298,90,6,0.8,0.0015,0,1,0
420,100,1.5,0.8,0.0015,0.1,1,0
242,71.74,1,0.8,0.0015,0,1,0
242,48.381,1.5,0.8,0.0015,0.001,1,0
303,46,1.5,0.8,0.0015,0.002,1,0
245,47.2,1.5,0.8,0.0015,0.001,1,0
401,20,1.5,1,0.0015,0,3,0
4,46.85,1.5,0.8,0.0015,0.002,1,0
318,48.44,1,1,0.0015,0,1,0
330,95,12,0.8,0.0015,0,1,0
322,75,1.5,0.8,0.0015,0,1,0
209,49,1.5,0.8,0.0015,0.001,1,0
247,30,1.5,0.8,0.0015,0.001,1,0
300,140,1.5,0.8,0.0015,0,1,0
251,47.20805,1.5,0.8,0.0015,0.002,1,0
245,47.2,1.5,0.8,0.0015,0.002,1,0
268,140,1.5,0.7,0.0015,0,1,0
251,48.47326316,1.5000001,0.8,0.0015,0.001,1,0
254,145.1331579,1.5,0.8,0.0015,0,1,0
4,145.13,1.5,0.8,0.0015,0,1,0
260,7.698003589,1.5,0.8,0.0015,0,1,0
267,92,1.5,0.8,0.0015,0,1,0
235,48.38,1.5,0.8,0.0015,0.001,1,0
267,36.84210526,1.5,1,0.0015,0,1,0
288,30,1.5,0.8,0.0015,0,1,0
223,54.84473684,1.5,0.8,0.001,0,1,0
245,46.52631579,1.5,0.8,0.0015,0.001,1,0
235,48.9,1.5,0.8,0.0015,0.001,1,0
4,4268.421053,1,0.8,0.0015,0,1,0
321,48.3675,1.5,0.8,0.0015,0.001,1,0
358,50,1.5,0.8,0.0015,0,1,0
221,49.8,1.5,0.8,0.0015,0.001,1,0
7,0,1.5,0.8,0.0015,5,1,0
338,48.36,1.5,0.8,0.0015,0.003,1,0
248,50,1.5,0.8,0.0015,0.001,1,0
262,48.7,1.5,0.8,0.0015,0.001,1,0
260,145.6,1.5,0.8,0.0015,0.001,0.5,0
190,39.4,1.5000001,0.8,0.0015,0.01,1,0
328,49.7,1.5,0.8,0.0015,0.004,1,0
410,47.9,1.5,0.8,0.0015,0.001,1,0
275,47.9,1.5,0.8,0.0015,0.003,1,0
259,48,1.5,0.8,0.0015,0,1,0
250,114,1.5,0.8,0.0015,0,1,0
368,145.103949,1.5,0.8,0.0015,0,1,0
244,145.1384211,1.5,0.8,0.0015,0,1,0
319,48.3733,1,1,0.0015,0,1,0
257,96.73585789,1.5,0.8,0.0015,0,1,0
4,96.1,1.5,0.8,0.0015,0.001,1,0
306,41.05263158,1.5,0.8,0.0015,0.03,1,0
232,47,1.5,0.8,0.0015,0.003,1,0
269,48.4,1.5,0.8,0.0015,0,1,0
244,69.3,1.5,0.8,0.003,0,1,0
293,50.36842105,1.5,0.8,0.0015,0,1,0
323,47.6961,1.5,0.8,0.0015,0.002,1,0
250,45.4,1.5,0.8,0.0015,0,1,0
232,96.7356,1.5,0.8,0.0015,0,1,0
282,50.7,1.5,0.8,0.0015,0.002,1,0
240,20.68421053,1.5,0.8,0.0015,0,1,0
255,130,1.5,0.8,0.0015,0.001,1,0
276,48.3,1.5,0.8,0.0015,0,1,0
314,60,1.5,0.8,0.0015,0,1,0
298,52.4,1.5,0.8,0.0015,0.002,1,0
305,48.39,1.5,0.8,0.0015,0.001,1,0
293,86.84210526,1.5,0.8,0.0015,0.001,1,0
4,47.9,1.5,0.8,0.0015,0.01,1,0
3,145.103955,1.5,0.8,0.0015,0,1,0
282,48.88421053,1.5,0.8,0.0015,0.0005,1,0
374,47.45,1.5,0.8,0.0015,0.003,1,0
271,48.4,1.5,0.8,0.0015,0,1,0
250,49.2,1.5,0.8,0.0015,0.0005,1,0
233,96.73595474,1.5,0.8,0.0015,0,1,0
316,48,1.5,0.8,0.0015,0.0015,1,0
255,145,1.5,0.8,0.0015,0.001,1,0
6,48.368,1.5,0.8,0.0015,0,1,0
292,48,1.5,0.8,0.0015,0.001,1,0
5,97,1.5,0.8,0.0015,0.001,1,0
239,148,1.5,0.8,0.0015,0,1,0
244,48.368,1.5,0.8,0.0015,0,1,0
270,48.9,1.5,0.8,0.0015,0.001,1,0
225,96.73597,1.5,0.8,0.0015,0,1,0
289,49.7,1.5,0.8,0.0015,0.001,1,0
230,95.3,1.5,0.8,0.0015,0,1,0
252,194.7,1,1,0.0015,0,1,0
237,48.3,1.5,0.8,0.0015,0.001,1,0
257,91.05263158,1.5,0.8,0.0015,0,1,0
245,48.6,1.5,0.8,0.0015,0.001,1,0
298,46.86798305,1.5,0.8,0.0015,0.001,1,0
253,56,1.5,0.8,0.0015,0,1,0
368,90,1.5,0.8,0.0015,0.01,1,0
6,46.63,1.5,0.8,0.0015,0.003,1,0
241,45,1.5,0.8,0.0015,0.001,1,0
235,57.78,1.5,0.8,0.0015,0.001,1,0
277,2105.263158,1.5,0.8,0.0015,0,1,0
4,48.89473684,1.5,0.8,0.0015,0.002,1,0
224,48,1.5,0.8,0.0015,0,1,0
240,97,1.5,0.8,0.0015,0,1,0
5,47.94736842,1.5,0.8,0.0015,0,1,0
236,400,1.5,0.8,0.0015,0,1,0
223,51.4,1.5,0.8,0.0015,0,1,0
293,96.8,1.5,0.8,0.0015,0.001,1,0
244,48.2,1.5,0.8,0.0015,0.001,1,0
263,48.26315789,1.5,0.8,0.0015,0,1,0
218,41.5,1.5,0.8,0.0015,0.001,1,0
259,145.4,1.5,0.8,0.0015,0,1,0
285,48.35,1.5,0.8,0.0015,0,0.0075,0
218,54,1.5,0.8,0.0015,0,1,0
238,15.39105263,1.5,0.8,0.0015,0,1,0
230,48.3,1.5,0.8,0.0015,0.001,1,0
346,48.8,1.5,0.8,0.0015,0,1,0
301,49.52631579,1.5,0.8,0.0015,0.002,1,0
291,153.9285714,1.5,0.8,0.0015,0,1,0
242,7.698,1.5,0.8,0.0015,0,1,0
322,1080,1.5,0.8,0.0015,0,1,0
227,40,1.5,0.8,0.0015,0.001,1,0
333,145.09,1.5,0.8,0.0015,0,0.01,0
225,58.72,1.5,0.8,0.001,0,1,0
231,30,1.5,0.8,0.0015,0,1,0
225,145.09,1,1,0.0015,0,1,0
276,145.1226316,1.5,0.8,0.0015,0,1,0
201,60,1,1,0.0015,0,1,0
217,161,1.5,0.8,0.0015,0,1,0
228,48.36,1.5,0.8,0.0015,0.003,1,0
292,48.36715789,1.5,0.8,0.0015,0,1,0
