runtime,in01,in02,in03,in04,in05,in06,in07,in08,in09,in10,in11,in12
7,0.1,0.2,0.1,0,-0.1,0.3,0.3,0,0.1,0.8,0.1,0
3,0.1,0.25,0.17,0,-0.1,0.3,0.38,0,-0.1,0.93,0.34,0
5,0,0.2,0.5,0,0,0.47,0.29,0,0,0.7,0.4,0
6,0.1,0.24,0.1,0,-0.1,0.33,0.22,0,0.1,0.92,0.03,0
6,0.1,0.1,0.1,0,-0.1,0.4,0.1,0,0.1,0.7,0.22,0
6,0.1,0.23,0.07,0,-0.1,0.25,0.32,0,0.1,0.27,0.07,0
5,-0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
6,0.1,0.3,0.07,0,-0.1,0.58,0,0,0.1,0.98,0.3,0
7,-0.1,0.3,0.3,0,-0.1,0.1,0.45,0,-0.1,0.9,0.15,0
6,0.1,0.99,0.59,0,-0.1,-0.05,0.4,0,0.1,-0.09,0.5,0
6,0.03,0.15,0.1,0,-0.08,0.5,0.2,0,0.05,0.9,0.1,0
4,0.1,0.27,0.01,0,-0.1,0.5,0.11,0,0.1,0.6,0.45,0
5,0.1,0.2,0.1,0,-0.1,0.25,0.25,0,0.1,0.9,0.6,0
6,-0.1,0.4,0.12,0,-0.1,-0.05,0.34,0,-0.1,0.91,0.6,0
5,0.1,0.2,0.1,0,-0.1,0.4,0.18,0,0.1,1,0.6,0
5,0.075,0.2,0.1,0,0.1,0.6,0.5,0,0.1,-0.1,0.5,0
6,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
6,0.036,0.07,0.11,0,-0.056,0.27,0.21,0,0.041,0.31,0.11,0
3,0.1,0.35,0.1,0,-0.1,0.5,0.32,0,0.1,0.4,0.05,0
6,0.1,0.21,0.11,0,-0.1,0.31,0.31,0,0.1,0.91,0.51,0
5,0.1,0.3,0.1,0,-0.1,0.6,0.3,0,0.1,0.8,0.1,0
6,0,0.2,0.1,0,0,0.5,0.2,0,0,0.8,0.1,0
5,0.1,0.33,0.2,0,-0.1,0.42,0.35,0,0.1,0.55,0.3,0
7,0.1,0.2,0.17,0,0.1,0.4,0.17,0,0.1,0.7,0.3,0
5,0.1,0.2,0,0,-0.1,0.5,0.15,0,-0.1,0.6,0,0
4,0.1,0.2,0.05,0,-0.1,0.33,0.2,0,0.1,0.4,0.05,0
9,0.05,0.26,0.2,0,-0.04,0.42,0.32,0,-0.05,0.5,0.14,0
9,0.1,0.2,0.1,0,-0.1,0.263,0.46,0,-0.1,0.57,0.237,0
5,0.08,0.2,0,0,-0.1,0.4,0,0,0.09,0.81,0.5,0
5,0.1,0.2,0.2,0,-0.1,0.4,0.2,0,0.1,0.6,0.3,0
4,0.1,0.35,0.2,0,-0.1,0.9,0.5,0,0.1,0.8,0.4,0
6,0.05,0.26,0.2,0,-0.06,0.42,0.32,0,-0.07,0.54,0.2,0
5,-0.06,0.2,0.56,0,-0.01,0.41,0.05,0,0.026,0.7,0.48,0
6,0.1,0.2,0.2,0,-0.1,0.3,0.1,0,-0.1,0.5,0.2,0
4,0.1,0.33,0.17,0,-0.1,0.48,0.05,0,0.1,0.98,0.5,0
10,0.1,0.21,-0.01,0,-0.1,0.4,0.3,0,-0.1,0.48,0.3,0
6,0.031,0.11,0.11,0,-0.052,0.29,0.21,0,0.039,0.53,0.11,0
8,-0.1,0,0.35,0,-0.1,0.45,0.3,0,-0.1,0.52,0.03,0
4,-0.1,0.3,0.5,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
6,0.1,0.29,0.01,0,0,0.47,0.29,0,0,0.7,0.4,0
5,0.071,0.11,0.11,0,-0.08,0.34,0.23,0,0.065,0.49,0.13,0
5,0.1,0.2,0.1,0,-0.1,0.3,0.4,0,-0.1,0.6,0,0
6,0.1,0.35,0.1,0,-0.1,0.6,0.1,0,0.1,0.9,0.45,0
6,0.05,0.2,0.1,0,-0.03,0.5,0.2,0,0.05,0.8,0.1,0
8,0.05,0.3,0.2,0,-0.1,0.5,0.3,0,0.1,0.8,0.1,0
7,-0.05,0.55,0.3,0,0.07,0.07,0.1,0,-0.07,0.07,0.15,0
4,0.1,0.26,0.05,0,-0.1,0.68,0.01,0,0.1,0.78,0.57,0
5,-0.1,0.43,0.55,0,-0.1,0.55,0.49,0,-0.1,0.09,0.47,0
4,0.015,0.2,0.26,0,-0.05,0.5,0.3,0,0.001,0.8,0.8,0
4,0.1,0.17,0.02,0,-0.1,0.27,0.18,0,-0.1,0.542,0.28,0
5,0.1,0.275,0.1,0,-0.1,0.3,0.275,0,0.1,0.9,0.45,0
4,-0.001,0.2,0.3,0,0.01,0.6,0.5,0,-0.01,0.6,0.2,0
5,0.1,0.18,0.04,0,-0.1,0.4,0.28,0,-0.1,0.4,0.15,0
5,0.1,0.28,0.2,0,-0.1,0.32,0.15,0,0.1,-0.05,0.5,0
7,0.075,0.2,0.1,0,0.01,0.6,0.5,0,0.1,-0.1,0.5,0
5,0.1,0.3,0.193,0,-0.1,0.5,0.35,0,-0.1,0.57,0,0
5,0.041,0.13,0.11,0,-0.075,0.34,0.22,0,0.065,0.53,0.13,0
5,0.1,0.2,0.1,0,-0.1,0.29,0.275,0,0.08,0.9,0.45,0
4,0.1,0.2,0.04,0,0,0.5,0.2,0,0,0.8,0.1,0
5,-0.1,0.35,0.2,0,-0.1,0,0.4,0,0.1,-0.19,0.5,0
7,0.023,0.17,0.21,0,0,0.5,0.2,0,0.045,0.85,0.1,0
5,0.1,0.29,0.05,0,-0.1,0.5,0.15,0,0.1,0.95,0.1,0
4,0.05,0.34,0.31,0,-0.05,0.4,0.4,0,0.1,0.7,0.4,0
7,0.1,0.2,0.05,0,-0.1,0.5,0.1,0,-0.1,0.77,0.1,0
7,-0.1,0.2,0.37,0,0.1,0.6,0.54,0,-0.1,0.47,0,0
7,0.1,0.2,0.1,0,-0.1,0.6,0.31,0,0.1,-0.1,0.5,0
4,0.021,0.18,0.21,0,-0.025,0.45,0.38,0,0.038,0.88,0.53,0
5,-0.1,0.2,0.5,0,0.1,0.6,0.5,0,-0.1,0.5,0.2,0
9,0.01,0.12,0.2,0,-0.035,0.56,0.36,0,-0.02,0.62,0.079,0
4,0.01,0.265,0.3,0,0.01,0.9,0.4,0,-0.1,0.58,0,0
5,0.1,0.35,0.48,0,-0.1,0.35,0.47,0,-0.1,0.57,0,0
7,0.05,0.2,0.1,0,-0.1,0.5,0.2,0,-0.02,0.8,0.1,0
5,0.1,0.2,0.1,0,-0.1,0.29,0.19,0,-0.1,0.95,0.25,0
5,0.1,0.19,0.19,0,0.1,-0.09,0.55,0,-0.1,0.44,0.21,0
4,0.1,0.2,0.25,0,0.1,0.5,0.6,0,-0.1,0.5,0.2,0
6,0.1,0.26,0.17,0,-0.1,0.52,0.22,0,0.1,0.72,0.11,0
5,0.1,0.2,0.11,0,0.1,-0.1,0.5,0,0.1,0.88,0.2,0
6,0.1,0.2,0.1,0,-0.1,0.5,0.3,0,0.1,0.4,0.4,0
5,0.05,0.2,0.1,0,-0.05,0.42,0.35,0,0.02,0.8,0.15,0
6,0.05,0.2,0.1,0,-0.037,0.5,0.32,0,0.01,0.8,0.1,0
3,0.1,0.4,0.1,0,-0.1,0.55,0.35,0,-0.1,0.5,0.05,0
5,0.055,0.2,0.1,0,-0.055,0.35,0.15,0,0.015,0.75,0.3,0
4,0.1,0,0.55,0,0.1,0.3,0.23,0,-0.1,0.45,0.342,0
4,0.1,0.49,0.55,0,-0.1,0.62,0.39,0,-0.1,0.1,0.51,0
5,0.1,0.25,0.07,0,-0.1,0.42,0.13,0,0.1,0.82,0.6,0
4,0.1,0.28,0.07,0,-0.1,0.53,0.38,0,-0.1,0.81,0.11,0
6,-0.1,0.1,0.46,0,-0.1,0.54,0.17,0,0.1,0.85,0.54,0
5,-0.1,0.03,0.48,0,-0.1,0.275,0.25,0,0.1,0.265,0.009,0
5,0.1,0.28,0.1,0,-0.1,0.5,0.28,0,0.1,0.45,0,0
6,-0.02,0.2,0.45,0,-0.02,0.5,0.45,0,0.05,0.8,0.2,0
7,0.01,0.12,0.2,0,-0.04,0.58,0.38,0,-0.02,0.58,0.05,0
7,0.052,0.21,0.12,0,-0.036,0.35,0.15,0,-0.014,0.49,0.42,0
4,0.1,0.2,0.03,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
4,0.1,0.25,0.07,0,-0.1,0.25,0.38,0,0.1,0.93,0.51,0
5,0.1,0,0.55,0,0.1,0.3,0.2,0,-0.1,0.5,0.01,0
6,0.1,0.29,0.03,0,-0.1,0.47,0.21,0,0.1,0.8,0.1,0
5,0.041,0.13,0.11,0,-0.075,0.31,0.22,0,0.065,0.49,0.13,0
5,-0.1,0,0.365,0,-0.1,0.45,0.285,0,-0.1,0.61,0.05,0
6,0.1,0.21,0.18,0,0.1,-0.08,0.52,0,-0.1,0.51,0.19,0
5,0.1,0.2,0.1,0,-0.1,0.4,0.3,0,0.1,0.4,0.1,0
4,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
5,0.1,0.49,0.55,0,-0.1,0.62,0.39,0,-0.1,0.12,0.48,0
5,-0.1,0.42,0.29,0,-0.1,-0.07,0.37,0,-0.1,0.91,0.6,0
4,0.1,0.25,0.05,0,-0.1,0.45,0.15,0,0.1,0.76,0.55,0
7,0.02,0.2,0.2,0,0,0.5,0.2,0,0,0.8,0.1,0
4,0.1,0.3,0.1,0,-0.1,0.65,0.1,0,0.1,0.6,0.59,0
6,0.1,0.2,0.1,0,-0.1,0.5,0.3,0,0.1,0.8,0.1,0
6,0.043,0.2,0.1,0,-0.044,0.48,0.32,0,0.023,0.77,0.1,0
4,0.1,0.2,0.1,0,-0.1,0.375,0.1,0,0.1,1,0.2,0
5,-0.1,0.43,0.55,0,-0.1,0.54,0.49,0,-0.1,0.09,0.47,0
7,0.1,0.3,0.2,0,-0.1,0.3,0.1,0,-0.1,0.45,0.15,0
5,0.1,0.3,0.188,0,-0.1,0.5,0.35,0,-0.1,0.57,0,0
6,0.05,0.2,0,0,-0.1,0.4,0.3,0,0.05,0.45,0.1,0
4,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
6,-0.1,0.3,0.1,0,-0.1,0.33,0.1,0,0.1,0.325,0.4,0
4,0.02,0.15,0.1,0,-0.1,0.5,0.05,0,0.1,0.7,0.5,0
4,0.1,0.3,0.1,0,-0.1,0.4,0.05,0,0.1,0.9,0.5,0
6,0.1,0.22,0.08,0,-0.1,0.28,0.275,0,0.1,0.9,0.45,0
10,0.07,0.2,0.1,0,-0.09,0.5,0.2,0,-0.1,0.6,0.05,0
7,0.1,0.27,0.05,0,-0.1,0.4,0.33,0,0.045,0.92,0.05,0
6,0.02,0.2,0.2,0,0.05,0.4,0.1,0,0.07,0.8,0.4,0
5,0.1,0.25,0,0,-0.1,0.4,0.3,0,0.1,1,0,0
5,-0.1,0.3,0.1,0,0.1,0,0.4,0,0.1,0.8,0.2,0
6,0.1,0.3,0.2,0,-0.1,0.44,0.37,0,-0.1,1,0.6,0
5,0.1,0.25,0.1,0,-0.1,0.4,0.1,0,0.1,0.8,0.3,0
4,0.1,0.2,0,0,-0.1,0.5,0.1,0,0.1,1,0.1,0
4,0.1,0.35,0.2,0,-0.1,0.4,0,0,0.1,0.8,0.4,0
4,0.1,0,0.5,0,-0.1,0.35,0.2,0,0.1,0.6,0.5,0
4,0.1,0.2,0.1,0,-0.1,0.37,0.15,0,0.1,0.9,0.7,0
8,0.04,0.19,0.17,0,-0.1,0.5,0.2,0,0.02,0.78,0.1,0
4,0.1,0.3,0.15,0,-0.1,0.35,0.15,0,0.1,0.85,0.5,0
8,0.1,0.26,0.1,0,-0.1,0.51,0.31,0,0.1,0.8,0.1,0
5,0.1,0.23,0.1,0,-0.1,0.35,0.39,0,0.1,0.94,0.07,0
8,0.1,0.3,0.2,0,-0.1,0.36,0.12,0,0.1,0.9,0.55,0
4,-0.1,0,0.5,0,0.1,0.9,0.55,0,0.1,0.9,0.05,0
5,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
4,0.1,-0.2,0.6,0,0.1,0.3,0.2,0,-0.1,0.5,0,0
4,0.08,0.28,0.23,0,-0.1,0.55,0.25,0,-0.1,0.52,0.15,0
5,0.1,0.49,0.55,0,-0.1,0.6,0.36,0,-0.1,0.11,0.52,0
4,0.04,0.2,0.1,0,-0.04,0.5,0.2,0,0.013,0.8,0.1,0
4,0.1,0.2,0.03,0,-0.1,0.5,0.3,0,0.1,0.8,0.1,0
4,0.1,0.3,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
4,0.1,0.17,0.02,0,-0.1,0.27,0.16,0,-0.1,0.541,0.284,0
4,0.1,0,0.55,0,0.1,0.3,0.22,0,-0.1,0.45,0.3,0
5,0.1,0.13,0.03,0,-0.1,0.27,0.13,0,-0.1,0.49,0.19,0
5,0.1,0.23,0.05,0,-0.1,0.4,0.2,0,0.1,0.5,0.1,0
5,0.1,0.29,0.13,0,-0.1,0.45,0.07,0,0.1,0.89,0.3,0
9,0.1,0.28,0.17,0,-0.1,0.3,0.15,0,0.1,0.05,0.45,0
5,0.1,0.32,0.12,0,-0.1,0.53,0.01,0,0.1,0.99,0.01,0
6,0.045,0.2,0.2,0,-0.05,0.3,0.35,0,0.03,0.8,0.35,0
6,-0.07,0.18,0.4,0,-0.09,0.5,0.35,0,-0.03,0.6,0,0
5,0.1,0.2,0.2,0,-0.1,0.28,0.25,0,-0.1,0.4,0.15,0
6,0.1,0.28,0.03,0,-0.1,0.49,0.33,0,-0.1,0.61,0.011,0
5,0.1,0.2,0.05,0,0.05,0.22,0.25,0,-0.02,0.4,0.25,0
6,0.1,0.3,0.2,0,-0.1,0.435,0.35,0,0.1,0.9,0.3,0
3,-0.1,0.43,0.55,0,0.1,0.35,0.15,0,-0.1,0.49,0.41,0
5,-0.1,0.49,0.55,0,-0.1,0.45,0.35,0,-0.1,0.8,0.1,0
6,0.1,0.27,0.21,0,-0.1,0.5,0.2,0,-0.1,0.5,0.05,0
7,0.03508,0.2,0.1,0,-0.04,0.5,0.2,0,0.03,0.8,0.1,0
7,0.03,0.3,0.3,0,-0.02,0.5,0.4,0,0.05,0.9,0.2,0
5,0.1,0.3,0.1,0,-0.1,0.6,0.4,0,-0.1,0.82,0.3,0
5,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
7,0.1,0.2,0.1,0,-0.1,0.25,0.35,0,-0.1,0.77,0.05,0
4,0.1,0.2,0,0,0.1,-0.1,0.53,0,0.1,0.72,0.5,0
4,0.1,0.2,0.08,0,-0.1,0.43,0.2,0,-0.1,0.4,0.41,0
4,0.015,0.2,0.26,0,-0.05,0.55,0.3,0,0.001,0.8,0.8,0
4,0.1,0.2,0.05,0,0.1,0.5,0.2,0,-0.1,0.6,0.4,0
5,0.05,0.34,0.31,0,-0.05,0.4,0.4,0,0.03,0.7,0.5,0
6,0.05,0.2,0.1,0,-0.035,0.5,0.2,0,0.01,0.8,0.1,0
5,0.1,0,0.5,0,0.1,0.39,0.35,0,-0.1,0.58,0.03,0
6,0.1,0.3,0.172,0,-0.1,0.5,0.35,0,0.1,0.6,0,0
7,0.1,0.289,0.13,0,-0.1,0.417,0.072,0,0.1,0.89,0.28,0
7,0.1,0.7,0.5,0,-0.1,0.4,0.2,0,0.1,0.25,0.05,0
5,0.1,0.2,0.1,0,-0.1,0.2,0.3,0,-0.1,0.6,0.1,0
5,0.05,0.2,0.1,0,-0.1,0.625,0.09,0,0.025,0.85,0.1,0
5,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
6,0.031,0.11,0.11,0,-0.052,0.35,0.21,0,0.033,0.53,0.09,0
6,0.022,0.17,0.21,0,-0.018,0.45,0.38,0,0.039,0.88,0.53,0
5,0.1,0.22,0.1,0,-0.1,0.36,0.35,0,0.1,0.9,0.1,0
6,0.05,0.2,0.15,0,-0.03,0.4,0.15,0,0,0.8,0.1,0
4,0.1,0.2,0.1,0,-0.1,0.3,0.4,0,-0.1,0.6,0.1,0
6,0.1,0.2,0.1,0,-0.1,0.24,0.35,0,0.1,0.95,0.1,0
6,0.1,0.24,0.1,0,-0.1,0.5,0.3,0,-0.1,0.47,0.11,0
6,0.1,0.2,0.05,0,0.1,0.5,0.2,0,-0.1,0.6,0.4,0
5,0.1,0.25,0,0,-0.1,0.45,0.35,0,0.1,1,0,0
7,0.1,0.2,0,0,-0.1,0.45,0.27,0,-0.1,0.47,0.07,0
6,0.1,0.2,0.2,0,-0.1,0.45,0.2,0,-0.1,0.85,0.5,0
6,0.1,0.25,0.1,0,-0.1,0.5,0.29,0,-0.1,0.49,0,0
7,0.1,0.2,0.1,0,-0.1,0.29,0.19,0,-0.1,0.98,0.12,0
7,0.1,-0.19,0.55,0,0.1,0.2,0,0,-0.1,0.5,0.35,0
6,0.07,0.3,0.2,0,-0.1,0.4,0.4,0,0.06,0.37,0.2,0
4,0.1,0.2,0.07,0,-0.1,0.25,0.43,0,0.1,1,0.05,0
5,0.1,0.16,0.02,0,-0.1,0.27,0.16,0,-0.1,0.58,0.24,0
4,0.1,0.25,0.05,0,-0.1,0.4,0.2,0,-0.1,0.5,0.1,0
4,0.1,-0.2,0.6,0,0.1,0.3,0.2,0,-0.1,0.5,0.3,0
5,0.02,0.1,0.13,0,0.02,0.22,0.31,0,0.02,0.47,0.44,0
5,-0.1,0.25,0.41,0,-0.1,0.38,0.56,0,-0.1,0.18,0.55,0
6,0.04,0.2,0.2,0,-0.03,0.4,0.2,0,0.02,0.6,0.52,0
7,0.05,0.2,0.15,0,-0.07,0.4,0.15,0,0.0215,0.8,0.1,0
4,0.1,0.29,0.109,0,-0.1,0.47,0.22,0,0.1,0.57,0.58,0
4,0.033,-0.13,0.11,0,-0.047,0.29,0.21,0,0.041,0.38,0.11,0
6,0.05,0.2,0.1,0,-0.05,0.5,0.2,0,0.05,0.8,0.1,0
3,0.1,0.3,0.1,0,-0.1,0.4,0.5,0,0.01,0.4,0.1,0
6,0.1,0.2,0.1,0,-0.1,0.45,0.3,0,-0.1,0.6,0,0
5,-0.1,0,0.35,0,-0.1,0.45,0.33,0,-0.1,0.45,0.1,0
4,0.1,0.25,0.05,0,-0.1,0.5,0.2,0,-0.1,0.65,0.1,0
6,0.022,0.17,0.21,0,-0.023,0.45,0.38,0,0.039,0.88,0.53,0
5,-0.1,0.25,0.41,0,-0.1,0.38,0.56,0,-0.1,0.23,0.56,0
6,0.03,0.3,0.3,0,-0.03,0.5,0.4,0,0.025,0.8,0.55,0
4,0.1,0.2,0.07,0,-0.1,0.25,0.43,0,-0.1,0.85,0.05,0
5,0.029,0.2,0.2,0,-0.028,0.5,0.28,0,0.031,0.5,0.5,0
5,0.1,0.2,0.02,0,-0.1,0.4,0.33,0,0.1,1,0.6,0
5,-0.1,0.31,0.41,0,-0.1,0.49,0.49,0,-0.1,0.17,0.59,0
6,0.1,-0.2,0,0,0.1,0.5,0.2,0,-0.1,0.6,0.4,0
4,0.05,0.2,0.15,0,0.04,0.4,0.25,0,0.075,0.5,0.6,0
5,0.041,0.21,0.11,0,-0.031,0.31,0.21,0,0.041,0.76,0.31,0
6,0.1,0.29,0.105,0,-0.08,0.47,0.201,0,0.07,0.88,0.13,0
5,0.1,0.2,0.1,0,-0.1,0.3,0.4,0,-0.1,0.5,0.1,0
4,-0.1,0.2,0.2,0,-0.1,0.4,0.3,0,0.1,0.5,0.05,0
5,0.1,0.19,0.04,0,-0.1,0.4,0.28,0,-0.1,0.35,0.15,0
5,0.07,0.35,0.1,0,0,0,0,0,0.07,0.8,0.5,0
7,0.1,0.85,0.47,0,-0.1,-0.01,0.42,0,0.1,-0.11,0.5,0
5,0.1,0.25,0.1,0,-0.1,0.34,0.3,0,0.1,0.99,0.25,0
6,0.1,0.8,0.5,0,-0.1,-0.01,0.42,0,0.1,-0.15,0.5,0
6,0.1,0.3,0.2,0,-0.1,0.5,0.2,0,0.1,0.9,0.4,0
5,0.1,0.3,0.1,0,-0.1,0.5,0.23,0,-0.1,1,0.09,0
6,-0.04,0.35,0,0,0.1,1,0.3,0,0,0,0,0
9,-0.1,0.05,0.5,0,-0.1,0.5,0.1,0,0.1,0.7,0.4,0
4,0.1,0.2,0.1,0,-0.1,0.4,0.33,0,0.1,1,0.6,0
7,0.1,0.2,0.1,0,-0.1,0.37,0.25,0,-0.1,0.65,0.18,0
6,-0.08,0.25,0.2,0,0.1,0.25,0.25,0,-0.02,0.25,0.3,0
5,0.1,0.2,0.1,0,-0.1,0.45,0.2,0,0.1,0.8,0.1,0
4,0.1,-0.2,0,0,-0.1,0.4,0.6,0,-0.1,0.7,0,0
4,0.1,0.876,0.2,0,0.1,0.2,0.11,0,0.1,-0.1,0.5,0
6,0.1,0.2,0.1,0,-0.1,0.5,0.1,0,0.1,0.8,0.5,0
5,0.1,0.26,0.1,0,-0.1,0.42,0.2,0,0.1,0.95,0.1,0
6,0.1,0.25,0,0,-0.1,0.44,0.35,0,0.1,1,0,0
7,0.08,0.1,0.1,0,-0.08,0.1,0.2,0,0.03,0,0.1,0
9,0.01,-0.01,0.59,0,-0.05,0.45,0.55,0,0.1,0.5,0.4,0
5,0.05,0.2,0,0,-0.1,0.4,0.3,0,0.085,0.45,0.1,0
6,0.1,0.1,0.05,0,-0.1,0.3,0.2,0,0.1,-0.1,0.05,0
7,-0.1,0.2,0.4,0,-0.1,0.47,0.35,0,-0.1,0.58,0,0
5,0.1,0.32,0.12,0,-0.1,0.45,0.2,0,0.1,0.84,0.54,0
3,-0.1,0.14,0.47,0,0.03,0.5,0.6,0,-0.1,0.58,0.02,0
6,0.02,0.15,0.1,0,-0.03,0.5,0.2,0,0.05,0.9,0.1,0
6,0.04,0.2,0.1,0,-0.04,0.5,0.2,0,0.02,0.8,0.1,0
7,0.0181,0.11,0.02,0,-0.041,0.26,0.21,0,0.031,0.312,0.08,0
9,0.01,-0.15,0.32,0,-0.05,0.52,0.54,0,0.1,0.8,0.41,0
3,0.1,0.2,0.01,0,-0.1,0.6,0.2,0,0.1,0,0.6,0
4,0.1,0.2,0.07,0,-0.1,0.25,0.43,0,0.1,0.63,0.2,0
6,0.1,0.35,0.1,0,-0.1,0.4,0.13,0,0.1,0.6,0.5,0
7,0.05,0.2,0.1,0,-0.075,0.5,0.35,0,-0.04,0.7,0.2,0
6,0.1,0.2,0.01,0,-0.1,0.4,0.1,0,0.1,0.6,0.5,0
4,0.1,0.06,0,0,-0.1,-0.072,0.3,0,-0.1,0.3,0.6,0
8,0.1,0.27,0.05,0,-0.1,0.4,0.33,0,0.07,0.92,0.05,0
6,-0.1,0.2,0.4,0,-0.1,0.5,0.35,0,0.1,0.5,0.45,0
6,0.1,0,0.55,0,0.1,0.3,0.2,0,0.1,0.85,0.5,0
4,0.03,0.2,0.19,0,-0.03,0.5,0.28,0,0.03,0.5,0.5,0
7,0.04,0.2,0.2,0,-0.008,0.4,0.38,0,0.03,0.8,0.52,0
6,0.1,0.3,0.1,0,-0.1,0.5,0.23,0,0.1,1,0.08,0
4,0.1,0.31,0.01,0,-0.1,0.6,0.13,0,0.1,0.82,0.08,0
4,0.05,0.2,0.15,0,-0.03,0.5,0.1,0,0.075,0.5,0.55,0
6,0,0.2,0.1,0,0,0.5,0.2,0,0,0.8,0.1,0
4,0.1,-0.16,0.6,0,0.1,0.28,0.18,0,-0.1,0.52,0.35,0
5,0,0.07,0.05,0,0.07,0.07,0.1,0,-0.07,0.07,0.15,0
5,0.1,0.18,0.02,0,-0.1,0.42,0.33,0,0.1,1.05,0.63,0
6,0.041,0.13,0.11,0,-0.05,0.32,0.23,0,0.066,0.49,0.13,0
4,0.1,0.06,0,0,-0.093,-0.072,0.3,0,-0.08,0.736,0.3,0
3,0.1,0.2,0.1,0,-0.1,0.37,0.15,0,0.1,0.8,0.65,0
5,0.04,0.14,0.1,0,-0.09,0.37,0.25,0,0.06,0.68,0.15,0
5,0.1,0.06,0,0,-0.0945,-0.072,0.3,0,-0.08,0.728,0.3,0
6,0.02,0.1,0.01,0,0.02,0.48,0.5,0,-0.02,0.72,0.15,0
6,0.05,0.2,0.1,0,-0.05,0.45,0.35,0,0,0.8,0.1,0
5,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,1,0.1,0
6,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
4,0.027,0.2,0.22,0,-0.012,0.32,0.23,0,0.05,0.6,0.53,0
7,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
5,0.01,0.25,0.25,0,0,0.5,0.2,0,0,0.8,0.1,0
5,0.1,0.3,0.25,0,-0.1,0.35,0.2,0,-0.1,0.6,0.3,0
7,0.05,0.2,0.118,0,-0.1,0.5,0.2,0,0.03,0.8,0.1,0
4,0.1,0.22,0.1,0,-0.1,0.35,0.33,0,-0.1,0.45,0.2,0
5,0.1,0.16,0.09,0,-0.1,0.25,0.3,0,0.1,0.4,0.2,0
6,0.02,0.1,0.09,0,0.02,0.5,0.55,0,-0.02,0.7,0.22,0
6,0.06,0.2,0.1,0,-0.1,0.45,0.2,0,0.02,0.8,0.1,0
5,-0.005,0.2,0.3,0,0.05,0.6,0.5,0,-0.03,0.6,0.2,0
4,0.1,0.2,0.1,0,-0.1,0.4,0.2,0,-0.1,0.4,0.45,0
5,-0.06,0.05,0.05,0,0.1,0.05,0.1,0,-0.04,0.05,0.15,0
4,-0.1,0.25,0.55,0,-0.1,0.4,0.4,0,0.1,0.5,0.3,0
5,0.05,0.2,0.1,0,-0.05,0.4,0.4,0,-0.02,0.7,0.1,0
5,0.1,0.3,0.2,0,-0.1,0.4,0.2,0,0.1,0.99,0.5,0
10,0.1,0.3,0.21,0,-0.1,0.36,0.09,0,0.1,0.9,0.55,0
5,0.1,0.27,0.05,0,-0.1,0.5,0.05,0,0.1,0.95,0.1,0
3,0.1,0.4,0.1,0,-0.1,0.52,0.28,0,0.1,0.5,0.1,0
4,0.1,0.25,0.1,0,-0.1,0.5,0.3,0,-0.1,0.5,0.1,0
6,0.1,0.35,0.1,0,-0.1,0.57,0.08,0,0.1,0.8,0,0
4,0.1,0.06,0,0,-0.1,-0.073,0.3,0,0,0.8,0.1,0
5,0.1,0.28,0.01,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
5,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
4,0.1,0.06,0,0,-0.0945,-0.072,0.3,0,-0.08,0.728,0.286,0
6,0.1,0.49,0.55,0,-0.1,0.63,0.42,0,-0.1,0.13,0.48,0
5,0.1,0.18,0.04,0,-0.1,0.4,0.28,0,-0.1,0.35,0.15,0
5,0.02,0.2,0.2,0,0.01,0.5,0.1,0,0.02,0.7,0.4,0
4,0.1,0.3,0.194,0,-0.1,0.5,0.35,0,-0.1,0.57,0,0
6,0.1,0.21,0.07,0,-0.1,0.25,0.38,0,0.1,0.93,0.33,0
6,0.06,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
7,0.1,0.289,0.13,0,-0.1,0.416,0.072,0,0.1,0.89,0.28,0
6,0.1,0.2,0.1,0,-0.1,0.3,0.25,0,0.1,0.8,0.6,0
4,0.1,0.3,0.15,0,-0.1,0.4,0.05,0,0.1,0.9,0.5,0
7,0.1,0.23,0.21,0,-0.1,0.41,0.22,0,-0.1,0.88,0.42,0
4,0.05,0.2,0.15,0,-0.048,0.3,0.1,0,0.1,0.8,0.6,0
5,-0.1,0.45,0.33,0,-0.1,0.55,0.21,0,-0.1,0.25,0.55,0
